filename,width,height,class,xmin,ymin,xmax,ymax
HF_14_12.jpg,1278,878,text,420,305,520,405
HF_004.jpg,413,269,text,205,33,366,80
HF_DSC03145.JPG,640,480,text,235,119,496,216
HF_DSC03145.JPG,640,480,text,240,119,483,160
HF_P090903076.jpg,640,480,text,111,174,573,285
HF_P090903076.jpg,640,480,text,98,278,587,390
HF_P090903076.jpg,640,480,text,159,384,530,445
HF_P090911081.jpg,640,480,text,13,165,439,292
HF_DSC02854.JPG,640,480,text,120,137,489,213
HF_P090903001.jpg,640,480,text,41,100,618,278
HF_14_02.jpg,1278,880,text,433,256,741,348
HF_07_16.jpg,1280,1024,text,600,436,685,475
HF_07_16.jpg,1280,1024,text,691,437,763,474
HF_07_16.jpg,1280,1024,text,286,873,351,893
HF_DSC03168.JPG,640,480,text,225,291,422,349
HF_11_04.jpg,1280,800,text,611,322,813,388
HF_11_04.jpg,1280,800,text,393,321,607,380
HF_C71_m_starfirm.jpg,640,480,text,89,278,519,320
HF_19_09.jpg,1280,1024,text,481,478,585,510
HF_19_09.jpg,1280,1024,text,738,606,799,622
HF_19_09.jpg,1280,1024,text,630,477,711,511
HF_19_09.jpg,1280,1024,text,821,605,879,629
HF_19_09.jpg,1280,1024,text,587,478,632,508
HF_19_09.jpg,1280,1024,text,797,600,830,628
HF_01_11.jpg,1280,800,text,430,327,794,406
HF_14_19.jpg,1280,880,text,190,314,404,364
HF_14_19.jpg,1280,880,text,433,313,777,381
HF_14_19.jpg,1280,880,text,800,317,1009,367
HF_14_19.jpg,1280,880,text,21,299,179,378
HF_P090911075.jpg,640,480,text,37,115,607,383
HF_DSC03023.JPG,640,480,text,321,51,524,193
HF_DSC03023.JPG,640,480,text,119,15,262,71
HF_DSC03023.JPG,640,480,text,107,61,273,120
HF_DSC03023.JPG,640,480,text,136,300,509,355
HF_DSC03023.JPG,640,480,text,8,118,191,179
HF_080120-0001.jpg,1600,1200,text,1061,388,1528,514
HF_080120-0001.jpg,1600,1200,text,108,506,1561,865
HF_080120-0001.jpg,1600,1200,text,267,867,1377,943
HF_DSC02925.JPG,640,480,text,42,202,532,363
HF_13_03.jpg,1024,768,text,675,370,788,403
HF_13_03.jpg,1024,768,text,141,341,211,359
HF_13_03.jpg,1024,768,text,59,337,111,359
HF_19_01.jpg,1280,1024,text,436,494,546,550
HF_19_01.jpg,1280,1024,text,546,502,686,555
HF_19_01.jpg,1280,1024,text,696,508,806,562
HF_09_17.jpg,1280,800,text,607,405,880,455
HF_09_17.jpg,1280,800,text,384,391,580,453
HF_09_17.jpg,1280,800,text,692,473,828,508
HF_14_18.jpg,1280,880,text,488,332,744,400
HF_14_18.jpg,1280,880,text,925,803,1107,863
HF_00_07.jpg,1024,768,text,642,377,773,435
HF_00_07.jpg,1024,768,text,552,359,642,430
HF_00_07.jpg,1024,768,text,277,346,552,423
HF_DSC03200.JPG,640,480,text,164,221,588,347
HF_DSC02559.JPG,640,480,text,362,122,497,168
HF_DSC02559.JPG,640,480,text,102,75,352,175
HF_DSC02619.JPG,640,480,text,53,208,603,291
HF_DSC02606.JPG,640,480,text,41,187,579,309
HF_16_04.jpg,1280,800,text,363,331,635,398
HF_16_04.jpg,1280,800,text,634,327,871,416
HF_DSC04433.JPG,640,480,text,85,102,602,276
HF_16_07.jpg,1280,800,text,546,349,724,394
HF_16_07.jpg,1280,800,text,252,344,530,386
HF_10_02.jpg,1024,768,text,355,374,528,417
HF_10_02.jpg,1024,768,text,548,379,716,428
HF_10_02.jpg,1024,768,text,426,427,553,476
HF_14_09.jpg,1280,882,text,488,187,991,334
HF_16_08.jpg,1280,800,text,260,319,907,494
HF_04_04.jpg,1280,1024,text,599,494,774,549
HF_04_04.jpg,1280,1024,text,480,492,600,542
HF_04_04.jpg,1280,1024,text,177,622,248,649
HF_08_17.jpg,1280,878,text,493,207,771,251
HF_08_17.jpg,1280,878,text,160,210,475,265
HF_041.JPG,640,480,text,363,206,583,296
HF_041.JPG,640,480,text,28,247,307,289
HF_041.JPG,640,480,text,382,316,479,340
HF_14_08.jpg,1278,880,text,484,331,645,364
HF_14_08.jpg,1278,880,text,363,326,470,367
HF_14_08.jpg,1278,880,text,558,380,621,405
HF_14_08.jpg,1278,880,text,484,376,554,403
HF_14_08.jpg,1278,880,text,381,375,480,401
HF_03_05.jpg,1912,904,text,776,397,1306,471
HF_P1010024.JPG,640,480,text,148,196,495,387
HF_02_17.jpg,1366,768,text,969,326,1203,379
HF_02_17.jpg,1366,768,text,372,36,627,97
HF_080119-0020.jpg,1600,1200,text,828,474,1277,637
HF_080119-0020.jpg,1600,1200,text,314,474,786,635
HF_080119-0020.jpg,1600,1200,text,769,419,845,486
HF_14_05.jpg,1280,884,text,454,347,610,419
HF_04_18.jpg,1280,1024,text,546,950,599,980
HF_04_18.jpg,1280,1024,text,474,445,746,538
HF_04_18.jpg,1280,1024,text,594,952,645,978
HF_DSC03012.JPG,640,480,text,3,208,612,287
HF_09_00.jpg,1280,800,text,490,380,621,413
HF_09_00.jpg,1280,800,text,619,378,737,412
HF_07_08.jpg,1280,1024,text,578,436,771,502
HF_07_08.jpg,1280,1024,text,612,497,681,516
HF_08_02.jpg,1280,880,text,647,381,869,411
HF_DSC02613.JPG,640,480,text,8,164,590,274
HF_05_11.jpg,1278,880,text,493,353,572,389
HF_05_11.jpg,1278,880,text,584,353,656,389
HF_05_11.jpg,1278,880,text,599,386,650,407
HF_DSC03881.JPG,640,480,text,178,295,385,380
HF_DSC03038.JPG,640,480,text,240,310,542,373
HF_01_05.jpg,1280,800,text,362,423,436,467
HF_01_05.jpg,1280,800,text,374,352,755,427
HF_01_05.jpg,1280,800,text,877,358,1008,444
HF_01_05.jpg,1280,800,text,461,429,548,463
HF_DSC03307.JPG,640,480,text,276,152,443,292
HF_DSC03307.JPG,640,480,text,292,224,415,292
HF_DSC03865.JPG,640,480,text,463,52,631,96
HF_DSC03865.JPG,640,480,text,377,89,625,142
HF_DSC03865.JPG,640,480,text,6,93,352,165
HF_16_14.jpg,1280,800,text,388,346,460,399
HF_16_14.jpg,1280,800,text,463,349,621,404
HF_16_14.jpg,1280,800,text,630,346,902,401
HF_DSC03150.JPG,640,480,text,44,13,609,88
HF_DSC02857.JPG,640,480,text,16,198,555,285
HF_2007-12-08-day-111.jpg,1600,1200,text,430,436,1175,616
HF_BA_01_tjtjdska2008.jpg,640,480,text,192,141,446,270
HF_BA_01_tjtjdska2008.jpg,640,480,text,239,274,399,305
HF_DSC04064.JPG,640,480,text,16,120,607,198
HF_111.jpg,640,480,text,267,184,475,289
HF_111.jpg,640,480,text,289,260,454,312
HF_18_04.jpg,1280,800,text,288,243,596,343
HF_18_04.jpg,1280,800,text,596,257,824,365
HF_18_04.jpg,1280,800,text,821,284,983,374
HF_DSC02354.JPG,640,480,text,113,156,607,331
HF_03_18.jpg,1918,900,text,1269,366,1556,416
HF_03_18.jpg,1918,900,text,1115,364,1251,424
HF_DSC02862.JPG,640,480,text,148,215,608,322
HF_11_07.jpg,1280,800,text,443,325,573,410
HF_11_07.jpg,1280,800,text,583,299,869,404
HF_11_07.jpg,1280,800,text,558,411,705,448
HF_DSC03079.JPG,640,480,text,196,317,446,403
HF_042.JPG,640,480,text,29,214,180,285
HF_042.JPG,640,480,text,38,317,155,354
HF_09_10.jpg,1280,800,text,494,335,738,419
HF_06_11.jpg,1680,1050,text,633,212,1315,336
HF_06_11.jpg,1680,1050,text,438,234,630,338
HF_DSC03229.JPG,640,480,text,3,140,434,238
HF_137.JPG,640,480,text,226,262,418,300
HF_DSC02687.JPG,640,480,text,381,175,501,221
HF_DSC02687.JPG,640,480,text,148,152,373,207
HF_DSC02687.JPG,640,480,text,364,224,476,279
HF_DSC02687.JPG,640,480,text,190,220,365,271
HF_DSC02687.JPG,640,480,text,151,151,504,276
HF_10_03.jpg,1024,768,text,254,137,400,202
HF_10_03.jpg,1024,768,text,398,142,488,206
HF_10_03.jpg,1024,768,text,611,151,697,211
HF_P090831077.jpg,640,480,text,26,54,637,197
HF_P090831077.jpg,640,480,text,46,238,625,429
HF_DSC02317.JPG,640,480,text,38,202,539,337
HF_DSC02858.JPG,640,480,text,30,297,637,400
HF_02_10.jpg,1366,768,text,716,379,817,423
HF_02_10.jpg,1366,768,text,592,367,715,429
HF_DSC02590.JPG,640,480,text,48,122,608,248
HF_DSC02641.JPG,640,480,text,80,267,610,373
HF_P090911050.jpg,640,480,text,22,272,399,359
HF_17_05.jpg,1024,768,text,377,449,646,510
HF_104.jpg,640,480,text,87,86,570,196
HF_104.jpg,640,480,text,159,86,570,196
HF_026.JPG,640,480,text,190,202,434,267
HF_12_05.jpg,1024,768,text,77,208,655,314
HF_14_03.jpg,1280,880,text,669,253,905,328
HF_14_03.jpg,1280,880,text,466,272,641,348
HF_14_03.jpg,1280,880,text,160,283,441,370
HF_03_08.jpg,1918,904,text,823,318,1285,401
HF_16_13.jpg,1280,800,text,538,483,746,516
HF_16_13.jpg,1280,800,text,533,399,753,475
HF_080119-0016.jpg,1600,1200,text,206,132,1281,796
HF_DSC03317.JPG,640,480,text,82,57,290,354
HF_DSC03317.JPG,640,480,text,82,57,289,233
HF_DSC03317.JPG,640,480,text,82,190,290,244
HF_DSC03317.JPG,640,480,text,161,322,207,354
HF_11_13.jpg,1280,800,text,696,405,791,449
HF_11_13.jpg,1280,800,text,374,394,535,446
HF_03_06.jpg,1920,902,text,1103,258,1357,354
HF_00_19.jpg,1024,768,text,415,332,642,401
HF_00_19.jpg,1024,768,text,488,390,579,430
HF_DSC03365.JPG,640,480,text,32,356,525,459
HF_035.jpg,354,210,text,92,21,254,91
HF_035.jpg,354,210,text,109,82,242,154
HF_16_19.jpg,1280,800,text,366,147,1102,447
HF_16_19.jpg,1280,800,text,276,366,796,539
HF_1.jpg,640,480,text,68,111,371,202
HF_P090912059.jpg,640,480,text,36,111,594,166
HF_P090912059.jpg,640,480,text,29,163,591,263
HF_DSC04397.JPG,640,480,text,125,106,615,371
HF_DSC04397.JPG,640,480,text,195,106,511,198
HF_113.jpg,640,480,text,149,167,424,259
HF_113.jpg,640,480,text,275,268,352,301
HF_113.jpg,640,480,text,110,302,154,333
HF_17_14.jpg,1024,768,text,598,366,628,391
HF_17_14.jpg,1024,768,text,537,370,601,388
HF_17_14.jpg,1024,768,text,556,386,662,428
HF_17_14.jpg,1024,768,text,626,368,659,393
HF_17_14.jpg,1024,768,text,379,386,519,424
HF_19_06.jpg,1280,1024,text,472,455,643,489
HF_12_03.jpg,1024,768,text,707,538,786,579
HF_12_03.jpg,1024,768,text,163,568,224,601
HF_12_03.jpg,1024,768,text,631,548,701,586
HF_12_03.jpg,1024,768,text,97,566,166,604
HF_12_03.jpg,1024,768,text,133,598,165,611
HF_12_03.jpg,1024,768,text,678,580,721,595
HF_DSC04361.JPG,640,480,text,207,235,399,282
HF_13_01.jpg,1024,768,text,244,194,502,263
HF_13_01.jpg,1024,768,text,522,219,873,281
HF_13_01.jpg,1024,768,text,843,624,903,660
HF_14_11.jpg,1280,876,text,797,182,1083,257
HF_14_11.jpg,1280,876,text,176,231,377,301
HF_14_11.jpg,1280,876,text,613,204,783,268
HF_14_11.jpg,1280,876,text,49,257,171,315
HF_P1010026.JPG,640,480,text,339,120,474,153
HF_P1010026.JPG,640,480,text,224,124,328,153
HF_P1010026.JPG,640,480,text,56,176,610,251
HF_04_07.jpg,1280,1024,text,494,528,582,575
HF_107.jpg,640,480,text,247,106,480,169
HF_107.jpg,640,480,text,159,243,480,337
HF_107.jpg,640,480,text,153,331,216,369
HF_DSC02859.JPG,640,480,text,90,312,560,399
HF_2007-12-09-day-exterior-063.jpg,1600,1200,text,396,183,637,280
HF_2007-12-09-day-exterior-063.jpg,1600,1200,text,1327,518,1599,585
HF_2007-12-09-day-exterior-063.jpg,1600,1200,text,470,626,620,670
HF_2007-12-09-day-exterior-063.jpg,1600,1200,text,436,373,1239,575
HF_14_17.jpg,1278,884,text,423,233,540,283
HF_14_17.jpg,1278,884,text,574,228,792,272
HF_14_17.jpg,1278,884,text,209,236,395,286
HF_080116-0065.jpg,800,600,text,353,201,460,246
HF_080116-0065.jpg,800,600,text,221,203,343,250
HF_080116-0065.jpg,800,600,text,229,327,512,389
HF_080116-0065.jpg,800,600,text,219,233,652,344
HF_080116-0065.jpg,800,600,text,374,363,640,430
HF_01_07.jpg,1280,800,text,411,338,855,421
HF_P090911083.jpg,640,480,text,55,194,579,298
HF_108.JPG,640,480,text,107,195,464,330
HF_01_14.jpg,1280,800,text,633,324,830,388
HF_01_14.jpg,1280,800,text,841,327,985,390
HF_01_14.jpg,1280,800,text,307,319,607,382
HF_08_12.jpg,1280,880,text,620,381,766,426
HF_08_09.jpg,1278,882,text,746,155,892,196
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,306,428,984,680
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,1035,425,1386,577
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,840,1069,963,1112
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,1489,151,1577,455
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,1483,458,1577,569
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,1500,565,1597,642
HF_2007-12-09-day-exterior-047.jpg,1600,1200,text,141,537,239,602
HF_DSC03046.JPG,640,480,text,58,117,460,211
HF_07_00.jpg,1280,1024,text,530,368,777,419
HF_07_00.jpg,1280,1024,text,602,322,796,372
HF_07_00.jpg,1280,1024,text,504,319,605,369
HF_DSC02914.JPG,640,480,text,351,174,579,301
HF_DSC02914.JPG,640,480,text,24,183,286,315
HF_DSC03136.JPG,640,480,text,97,245,524,327
HF_080116-0064.jpg,800,600,text,259,225,489,337
HF_DSC03071.JPG,640,480,text,163,219,395,292
HF_DSC03166.JPG,640,480,text,248,263,414,322
HF_DSC03896.JPG,640,480,text,106,227,495,394
HF_DSC03896.JPG,640,480,text,121,340,249,394
HF_17_00.jpg,1024,768,text,496,388,608,432
HF_17_00.jpg,1024,768,text,490,294,601,345
HF_17_00.jpg,1024,768,text,490,343,713,388
HF_17_00.jpg,1024,768,text,611,294,713,341
HF_06_03.jpg,1680,1050,text,886,310,1020,365
HF_06_03.jpg,1680,1050,text,768,367,831,388
HF_P090903055.jpg,640,480,text,230,69,393,111
HF_P090903055.jpg,640,480,text,27,152,618,246
HF_P090903055.jpg,640,480,text,124,406,501,449
HF_03_09.jpg,1920,902,text,1090,366,1247,416
HF_03_09.jpg,1920,902,text,953,371,1090,416
HF_04_15.jpg,1280,1024,text,462,515,558,541
HF_04_15.jpg,1280,1024,text,556,514,643,542
HF_04_15.jpg,1280,1024,text,241,488,373,534
HF_04_15.jpg,1280,1024,text,135,492,244,536
HF_DSC03883.JPG,640,480,text,30,305,604,388
HF_080118-0011.jpg,1600,1200,text,965,938,1225,1013
HF_080118-0011.jpg,1600,1200,text,746,936,940,1010
HF_080118-0011.jpg,1600,1200,text,291,920,721,1006
HF_080118-0011.jpg,1600,1200,text,689,457,854,530
HF_080118-0011.jpg,1600,1200,text,686,526,969,599
HF_080118-0011.jpg,1600,1200,text,685,595,889,663
HF_09_09.jpg,1280,800,text,641,405,684,426
HF_09_09.jpg,1280,800,text,543,368,693,413
HF_09_09.jpg,1280,800,text,550,410,601,427
HF_DSC02897.JPG,640,480,text,20,276,553,370
HF_DSC02897.JPG,640,480,text,574,245,637,264
HF_06_10.jpg,1680,1050,text,1038,212,1406,398
HF_06_10.jpg,1680,1050,text,374,201,851,398
HF_IMG_2647.JPG,640,480,text,228,259,480,320
HF_IMG_2647.JPG,640,480,text,363,318,480,390
HF_IMG_2647.JPG,640,480,text,196,171,271,240
HF_IMG_2647.JPG,640,480,text,201,244,279,324
HF_IMG_2647.JPG,640,480,text,285,166,482,248
HF_IMG_2647.JPG,640,480,text,261,90,476,163
HF_16_18.jpg,1280,800,text,863,355,1056,413
HF_16_18.jpg,1280,800,text,296,332,568,399
HF_16_18.jpg,1280,800,text,592,359,860,421
HF_16_18.jpg,1280,800,text,1055,367,1172,421
HF_06_05.jpg,1680,1050,text,939,190,1169,296
HF_06_05.jpg,1680,1050,text,556,224,813,291
HF_06_05.jpg,1680,1050,text,662,292,987,339
HF_DSC04410.JPG,640,480,text,122,128,427,232
HF_05_12.jpg,1278,878,text,981,313,1073,354
HF_05_12.jpg,1278,878,text,828,315,945,367
HF_DSC02646.JPG,640,480,text,190,186,639,425
HF_14_13.jpg,1280,880,text,744,242,1139,325
HF_14_13.jpg,1280,880,text,105,261,285,347
HF_14_13.jpg,1280,880,text,378,247,732,336
HF_P090902018.jpg,640,480,text,147,44,490,137
HF_P090902018.jpg,640,480,text,14,162,628,254
HF_P090902018.jpg,640,480,text,-24,462,9,465
HF_P090902018.jpg,640,480,text,152,289,536,383
HF_DSC02406.JPG,640,480,text,135,116,578,409
HF_00_03.jpg,1024,768,text,548,394,637,434
HF_00_03.jpg,1024,768,text,395,402,510,441
HF_00_03.jpg,1024,768,text,303,310,528,396
HF_00_03.jpg,1024,768,text,526,319,725,397
HF_16_09.jpg,1280,800,text,579,393,757,455
HF_16_09.jpg,1280,800,text,588,349,755,402
HF_16_10.jpg,1280,800,text,483,353,702,468
HF_16_10.jpg,1280,800,text,466,502,719,552
HF_16_10.jpg,1280,800,text,491,255,696,363
HF_16_10.jpg,1280,800,text,475,544,711,589
HF_18_06.jpg,1280,800,text,380,213,916,337
HF_DSC02587.JPG,640,480,text,143,178,501,287
HF_DSC02587.JPG,640,480,text,41,314,604,427
HF_14_04.jpg,1276,884,text,339,344,705,408
HF_14_04.jpg,1276,884,text,742,310,1096,394
HF_14_04.jpg,1276,884,text,74,359,303,423
HF_09_05.jpg,1280,800,text,583,367,764,399
HF_P090911080.jpg,640,480,text,197,176,623,309
HF_13_15.jpg,1024,768,text,141,279,441,366
HF_13_15.jpg,1024,768,text,488,274,997,368
HF_r.jpg,320,240,text,34,47,285,93
HF_r.jpg,320,240,text,35,94,299,192
HF_04_00.jpg,1280,1024,text,597,495,711,539
HF_04_00.jpg,1280,1024,text,497,500,605,547
HF_P090911085.jpg,640,480,text,121,117,612,243
HF_09_03.jpg,1280,800,text,549,348,716,390
HF_09_03.jpg,1280,800,text,601,250,817,298
HF_061.jpg,323,219,text,122,64,218,114
HF_02_14.jpg,1280,1024,text,491,472,787,522
HF_DSC03225.JPG,640,480,text,87,39,589,131
HF_u.jpg,320,240,text,75,64,288,154
HF_05_09.jpg,1278,878,text,554,197,698,261
HF_05_09.jpg,1278,878,text,710,191,848,263
HF_05_09.jpg,1278,878,text,72,129,310,192
HF_05_09.jpg,1278,878,text,257,190,295,210
HF_05_09.jpg,1278,878,text,208,191,259,212
HF_05_09.jpg,1278,878,text,123,191,195,209
HF_05_09.jpg,1278,878,text,50,2,234,34
HF_11_14.jpg,1280,800,text,559,313,974,396
HF_11_14.jpg,1280,800,text,282,299,549,391
HF_11_14.jpg,1280,800,text,800,405,968,452
HF_11_14.jpg,1280,800,text,664,406,788,447
HF_09_14.jpg,1280,800,text,633,444,704,471
HF_09_14.jpg,1280,800,text,547,444,630,463
HF_09_14.jpg,1280,800,text,548,417,635,449
HF_09_14.jpg,1280,800,text,638,427,702,452
HF_02_08.jpg,1280,1024,text,666,456,755,508
HF_02_08.jpg,1280,1024,text,499,458,659,511
HF_02_08.jpg,1280,1024,text,38,454,412,501
HF_DSC04052.JPG,640,480,text,60,155,549,248
HF_11_08.jpg,1280,800,text,486,338,724,399
HF_11_08.jpg,1280,800,text,588,402,827,441
HF_09_06.jpg,1280,800,text,680,353,799,394
HF_09_06.jpg,1280,800,text,443,352,574,385
HF_09_06.jpg,1280,800,text,577,351,680,385
HF_15_13.jpg,1280,1024,text,116,453,209,500
HF_15_13.jpg,1280,1024,text,264,456,432,505
HF_P090912074.jpg,640,480,text,32,72,392,153
HF_DSC03294.JPG,640,480,text,98,287,457,434
HF_DSC03294.JPG,640,480,text,242,396,450,434
HF_03_02.jpg,1916,898,text,1069,421,1205,498
HF_03_02.jpg,1916,898,text,938,419,1061,494
HF_03_02.jpg,1916,898,text,814,428,929,497
HF_DSC03403.JPG,640,480,text,177,196,494,283
HF_00_15.jpg,1024,768,text,90,324,170,397
HF_00_15.jpg,1024,768,text,442,317,655,385
HF_00_15.jpg,1024,768,text,659,317,779,376
HF_00_15.jpg,1024,768,text,166,315,239,390
HF_00_10.jpg,1024,768,text,375,143,546,216
HF_00_10.jpg,1024,768,text,237,466,699,597
HF_DSC02639.JPG,640,480,text,145,203,518,341
HF_DSC02868.JPG,640,480,text,260,220,409,453
HF_DSC04200.JPG,640,480,text,117,266,526,385
HF_DSC04200.JPG,640,480,text,117,310,313,385
HF_07_19.jpg,1280,1024,text,601,493,687,527
HF_07_19.jpg,1280,1024,text,540,447,744,500
HF_07_12.jpg,1280,1024,text,654,214,1124,357
HF_07_12.jpg,1280,1024,text,369,253,646,358
HF_DSC04431.JPG,640,480,text,75,93,578,263
HF_DSC04431.JPG,640,480,text,68,250,564,397
HF_18_19.jpg,1280,800,text,305,349,1008,518
HF_18_19.jpg,1280,800,text,300,640,424,673
HF_07_11.jpg,1280,1024,text,550,171,799,316
HF_07_11.jpg,1280,1024,text,263,150,535,316
HF_07_11.jpg,1280,1024,text,822,194,1049,316
HF_00_06.jpg,1024,768,text,568,328,808,403
HF_00_06.jpg,1024,768,text,53,323,546,426
HF_00_06.jpg,1024,768,text,854,343,964,367
HF_00_06.jpg,1024,768,text,873,308,940,339
HF_IMG_2618.JPG,640,279,text,22,155,625,270
HF_18_12.jpg,1280,800,text,588,352,732,419
HF_DSC04163.JPG,640,480,text,116,112,523,252
HF_DSC04163.JPG,640,480,text,106,252,504,323
HF_DSC04163.JPG,640,480,text,173,313,497,389
HF_09_08.jpg,1280,800,text,485,402,554,427
HF_09_08.jpg,1280,800,text,555,402,696,432
HF_09_08.jpg,1280,800,text,566,429,632,451
HF_12_10.jpg,1024,768,text,388,241,637,321
HF_DSC03943.JPG,640,480,text,133,208,487,349
HF_DSC03943.JPG,640,480,text,226,310,421,349
HF_C77_m_starfirm.jpg,640,480,text,117,83,413,276
HF_DSC03367.JPG,640,480,text,108,28,540,121
HF_DSC03663.JPG,640,480,text,30,149,602,289
HF_P090903082.jpg,640,480,text,111,32,575,185
HF_139.JPG,640,480,text,99,245,558,322
HF_2007-12-08-day-099.jpg,1600,1200,text,111,434,1184,676
HF_t.jpg,320,240,text,131,65,266,107
HF_t.jpg,320,240,text,34,58,122,100
HF_P090911064.jpg,640,480,text,52,114,434,254
HF_z.jpg,320,240,text,131,64,234,101
HF_02_11.jpg,1366,768,text,563,365,779,441
HF_02_11.jpg,1366,768,text,693,441,755,476
HF_08_16.jpg,1280,882,text,312,371,457,412
HF_2007-12-08-day-117.jpg,1600,1200,text,496,505,1145,721
HF_14_06.jpg,1278,880,text,271,376,462,431
HF_14_06.jpg,1278,880,text,467,370,778,433
HF_DSC03080.JPG,640,480,text,265,113,397,210
HF_DSC03080.JPG,640,480,text,92,340,582,464
HF_18_17.jpg,1280,800,text,552,391,746,421
HF_18_17.jpg,1280,800,text,447,300,848,388
HF_ktx.jpg,320,240,text,59,52,261,148
HF_P090903054.jpg,640,480,text,22,216,617,326
HF_P090903054.jpg,640,480,text,56,343,588,414
HF_DSC02981.JPG,640,480,text,209,6,438,456
HF_DSC02981.JPG,640,480,text,217,6,432,128
HF_DSC02981.JPG,640,480,text,209,163,438,294
HF_05_15.jpg,1278,880,text,470,257,708,313
HF_DSC03167.JPG,640,480,text,244,294,433,355
HF_DSC02415.JPG,640,480,text,6,246,247,297
HF_DSC02415.JPG,640,480,text,13,43,638,226
HF_DSC02491.JPG,640,480,text,44,307,559,403
HF_DSC02491.JPG,640,480,text,304,212,559,308
HF_DSC02491.JPG,640,480,text,211,120,564,214
HF_DSC02491.JPG,640,480,text,139,39,560,147
HF_DSC02448.JPG,640,480,text,102,34,515,171
HF_DSC02448.JPG,640,480,text,77,189,534,326
HF_15_11.jpg,1280,1024,text,352,481,530,530
HF_15_11.jpg,1280,1024,text,569,489,812,532
HF_DSC04255.JPG,640,480,text,121,280,496,380
HF_083.JPG,640,480,text,95,166,560,273
HF_13_14.jpg,1024,768,text,760,361,853,394
HF_13_14.jpg,1024,768,text,616,360,684,401
HF_080119-0015.jpg,1600,1200,text,603,491,1084,633
HF_080119-0015.jpg,1600,1200,text,864,635,1064,685
HF_080119-0015.jpg,1600,1200,text,618,613,804,662
HF_10_04.jpg,1024,768,text,329,317,791,392
HF_10_04.jpg,1024,768,text,390,269,483,310
HF_10_04.jpg,1024,768,text,308,270,391,311
HF_DSC03575.JPG,640,480,text,134,175,547,317
HF_DSC03575.JPG,640,480,text,134,258,547,317
HF_DSC04120.JPG,640,480,text,75,138,604,208
HF_DSC03786.JPG,640,480,text,32,17,570,444
HF_DSC03786.JPG,640,480,text,33,17,550,159
HF_DSC03786.JPG,640,480,text,32,163,551,316
HF_DSC03759.JPG,640,480,text,90,112,596,270
HF_08_05.jpg,1280,880,text,369,369,552,427
HF_08_05.jpg,1280,880,text,560,386,702,425
HF_08_05.jpg,1280,880,text,708,386,830,436
HF_DSC03053.JPG,640,480,text,99,126,609,183
HF_DSC03941.JPG,640,480,text,206,220,462,308
HF_06_15.jpg,1680,1050,text,868,460,927,495
HF_06_15.jpg,1680,1050,text,750,419,929,463
HF_06_15.jpg,1680,1050,text,732,456,874,496
HF_03_14.jpg,1918,906,text,743,299,1215,385
HF_03_14.jpg,1918,906,text,814,377,1148,423
HF_03_14.jpg,1918,906,text,158,364,279,397
HF_04_02.jpg,1280,1024,text,458,369,496,407
HF_04_02.jpg,1280,1024,text,91,536,120,566
HF_04_02.jpg,1280,1024,text,504,510,606,552
